accel_mean,gyro_mean,accel_stddev,gyro_stddev,activity
13.370763142675248,3.4105672047644036,6.815317738216624,1.439888914141013,jogging
13.368281038809398,3.3555831724583496,6.812979606345433,1.4554436769976953,jogging
13.577978852703755,3.3840426929569905,6.839745858980923,1.494123072417183,jogging
13.606729171091294,3.38934685225512,6.861896578015435,1.4883993994743006,jogging
13.469881898181285,3.3892409180635132,6.824533543524513,1.4883864443227142,jogging
13.203936218273208,3.385924021546589,6.596752452751194,1.4845897403582529,jogging
13.069462063196886,3.369374908257641,6.699129712391277,1.4671967671110662,jogging
12.898918171143784,3.398581716569888,6.807272083004015,1.430343263206118,jogging
12.869484909039963,3.4171173042140124,6.821591881379479,1.4049976513761004,jogging
12.915708955482945,3.4246380914902295,6.775279005846591,1.4035755889968338,jogging
12.697785470267624,3.420471545795931,6.495965175318325,1.4003332874769054,jogging
13.006662286886085,3.4213212348681363,6.565888773288872,1.4001656686275674,jogging
12.783753550818151,3.4005356727205167,6.303189973195861,1.3706495477587213,jogging
12.525253730033764,3.3886119744525236,6.2682208333729035,1.357715424660909,jogging
12.880731096929795,3.434852152355202,6.488526565450466,1.3451584935139076,jogging
12.677868994774311,3.414486437923221,6.384792802818451,1.3164170745435937,jogging
12.748727995222058,3.392069403573547,6.485667817266657,1.3128622131552694,jogging
12.955904165928418,3.4301352297400256,6.523733949011596,1.3207358481081957,jogging
13.06582530375898,3.4219565511981256,6.625690094660856,1.3130909699961573,jogging
13.229047794278774,3.4217024717282603,6.699381149824538,1.3131695639704395,jogging
13.34512501561507,3.389741321409426,6.7292428324993105,1.321534239657481,jogging
13.454187549550557,3.3484738423193514,6.651538183747534,1.3011366246403362,jogging
13.232071988644135,3.307608240779259,6.573139051856662,1.282706194913721,jogging
13.039249425549025,3.2531494598456194,6.581224208200773,1.2324209872872718,jogging
12.706631113180698,3.227825589398356,6.582353472003326,1.2203970375196243,jogging
12.337514397104384,3.151749645583141,6.64108092091577,1.1731077683754358,jogging
12.130712385982052,3.1221410417143334,6.72530762132029,1.190760749738623,jogging
11.907543536566953,3.079771085376495,6.771303583333176,1.1551991531351788,jogging
11.679000310275715,3.0565459938518273,6.679442385365696,1.132550078351517,jogging
11.852614502290397,3.031175813873579,6.751152814391833,1.151175324929669,jogging
11.916145365972836,3.092475202931175,6.810406781110814,1.2171240654219901,jogging
11.920178302295906,3.1068125208515927,6.80973312508466,1.2233763733296759,jogging
12.106214632701748,3.084161705702647,6.8706692337727695,1.2249107348317485,jogging
12.381515623432154,3.0872032853109017,6.991540210094078,1.22771996034926,jogging
12.47658729893221,3.1015092955914763,6.932251538332791,1.2414561273824767,jogging
12.584487079723832,3.1181388920850597,6.851812669775034,1.2448175166382631,jogging
12.604568667265381,3.0820934717874455,6.833454266969535,1.2742584729412794,jogging
12.505880896613027,3.038937898582056,6.903472355631277,1.3004413216733677,jogging
12.259671185324242,3.0235785465277667,6.884431623269705,1.3086419217915781,jogging
12.18545773026167,3.070842998456519,6.94421975041597,1.3008941330997592,jogging
11.911227223406154,3.099177428511264,6.956385083442983,1.3169634963737697,jogging
11.708566370630926,3.1130242103958663,7.062363783339442,1.3281538114496652,jogging
11.640386366525059,3.1158991953068336,7.047053752451165,1.3295723086824474,jogging
11.952820723545377,3.1247007253953956,7.219927171007134,1.3260038391695375,jogging
12.053480490322032,3.186817556803066,7.200200145621524,1.3101728873316572,jogging
12.141694353029527,3.2010346877080074,7.206638211591109,1.2956197655234363,jogging
12.455936538520783,3.2279579874288484,7.410276235016501,1.2976388959824878,jogging
12.577440420953023,3.260071338317848,7.371715441376861,1.305975449401625,jogging
12.855666083938036,3.2649937139971312,7.3682583171738125,1.3035662426531942,jogging
12.730830795119378,3.302793307426936,7.444924261145821,1.3095732368660238,jogging
12.800526930830717,3.3573665752017154,7.497032477058916,1.358930208944627,jogging
12.984002691417682,3.3658271784150906,7.58562101861885,1.353838556555277,jogging
12.76516172781657,3.3281910907986685,7.567216656358453,1.331690225615222,jogging
12.571788039902652,3.334119337426258,7.518789167451703,1.337925688528345,jogging
12.561251979412786,3.3669256487310855,7.508036689557842,1.3621261903418045,jogging
12.410966073175656,3.3976421136850865,7.474633663226906,1.3627334206152737,jogging
12.436088356408447,3.4328754690093533,7.469142843335541,1.350790789913164,jogging
12.479723413117718,3.468562586307749,7.450178010306395,1.3109119014173283,jogging
12.519236651133332,3.5061787048330446,7.425173783544109,1.2884197843368337,jogging
12.609880173323152,3.5431951649184374,7.324194395043754,1.2761868503446456,jogging
12.664622359738575,3.5613924199858107,7.264301910655747,1.2697455886121214,jogging
12.399866410174317,3.5929230276852224,7.291983360433444,1.2368584025489362,jogging
12.123522557678768,3.5413233361805165,7.288822637798888,1.1895258032529512,jogging
12.111800124862203,3.5448801657734363,7.277131146980371,1.185032776084828,jogging
12.315845322152642,3.5662237463025046,7.421745138883983,1.1967342410387323,jogging
12.281966102975325,3.568253210255193,7.431822585450252,1.1992469300088549,jogging
12.447123164437063,3.52305338071487,7.356582831421831,1.2168071653012913,jogging
12.777572429867654,3.554308479899701,7.396308688289565,1.2124604725501897,jogging
12.99239070850671,3.604131469828623,7.4612399052453915,1.2100278447440531,jogging
13.164920681553472,3.628679754362319,7.451175824199212,1.2201498023581934,jogging
13.032232374543407,3.59281682651276,7.492114856883655,1.2288807375719026,jogging
12.7393883894093,3.5550672086425186,7.416456399379882,1.2752000692861467,jogging
12.624524078572783,3.5192786346904,7.452560483241748,1.271156449297235,jogging
12.606370801449064,3.5250282428480038,7.4705888290723985,1.2764239497300176,jogging
12.210288451509479,3.528712413626101,7.308203998008328,1.2793519330409129,jogging
12.14204689948782,3.523235129438375,7.347675877151521,1.2750570071183371,jogging
11.946422060251983,3.5222132752051722,7.183779531954132,1.2755490947035466,jogging
11.84529934367477,3.4906282940794062,7.108309858955284,1.2663172204000306,jogging
11.985189323100625,3.4934297634502536,7.391721632490706,1.2685356765468816,jogging
11.972670543884174,3.492348639120364,7.3769764933651025,1.268976478479759,jogging
11.706133495271139,3.539144241755489,7.425191256105827,1.2686165034963344,jogging
11.801484086907884,3.5622743387711444,7.463763063506591,1.2672016233363732,jogging
11.863509317816577,3.604197810316329,7.455796415958245,1.2790299808699146,jogging
12.038906983288456,3.637778727822706,7.46486968425701,1.2841196756950364,jogging
12.392166188688872,3.657530586738344,7.523991940206039,1.2842424160042807,jogging
12.667702889812857,3.7170346507237144,7.381012224684281,1.2725714709117444,jogging
12.867836030129686,3.722822056983691,7.286710848145988,1.2634325804826188,jogging
12.992540772703471,3.701061075345543,7.196200369526633,1.2898601157184302,jogging
13.08350074746682,3.6720954615642225,7.162384322273521,1.3136386553859842,jogging
12.984781273703295,3.69046471486675,7.110479137708032,1.2898508415348957,jogging
12.767665925642412,3.645004775331492,7.0883094762019745,1.2489083875082216,jogging
12.732158537034502,3.656799207558856,7.102889187337643,1.2561105057812945,jogging
12.74689559982353,3.6485190723968715,7.118510544101255,1.2664045562794246,jogging
12.715248846981886,3.6223349870141885,7.074515446255199,1.2687054692972937,jogging
12.860533354073722,3.6259368959017975,7.12588053721373,1.272087568141793,jogging
12.796086199408247,3.6203511118430494,7.163154859122175,1.2717833498275797,jogging
12.734785564667268,3.649967567560427,7.228435182460444,1.2301951973205647,jogging
12.782894204224,3.6518320947780807,7.184414284851159,1.226232763024289,jogging
12.805809094677734,3.6475716672556917,7.1634051687239015,1.2328287322192188,jogging
12.8717133660253,3.627571865516354,7.103948046822985,1.2326065355561902,jogging
12.926649061937031,3.6254199433277834,7.0438549024276735,1.2308833746946424,jogging
12.94493952990118,3.6244881398190674,7.016999819222759,1.2301735199726758,jogging
13.136248270591128,3.5874362414232825,7.122853941095263,1.255843078225955,jogging
13.095842687527968,3.59433024127318,7.061389391245052,1.2528859372354488,jogging
13.266941703415863,3.5892465261874786,7.1948842285091805,1.249069876038645,jogging
13.380975376845397,3.6159830686478767,7.279446816515,1.2380237908811849,jogging
12.964413508957195,3.5816540011811737,7.233947305724312,1.2520652194182307,jogging
12.812376413595564,3.5841335303192716,7.309910748875868,1.2541168727904564,jogging
12.6545089299478,3.601528517843433,7.233878841729928,1.2499574207601571,jogging
12.908340968871652,3.5732951165336626,7.210438582056759,1.2456333938189825,jogging
12.917481436725021,3.5501871459476124,7.220324121045392,1.209509555871199,jogging
12.790587614139001,3.569385253236127,7.12520091904109,1.2065741594055612,jogging
13.011878786830847,3.575425133331456,7.146413518427399,1.2046549900899102,jogging
13.027440913854303,3.5411408015618915,7.138141416979559,1.195336169462851,jogging
12.769238152962968,3.515022137733753,7.164363036680023,1.1728602053929464,jogging
12.748732990113119,3.4947241253710306,7.175035207759847,1.1691004503277016,jogging
12.861526118370772,3.4543270698852493,7.208328473384749,1.1921645053730379,jogging
13.039386919031365,3.482951356707646,7.279781111251398,1.2023077502994204,jogging
13.226110515188712,3.5018082864265057,7.316807792289243,1.2165283870336574,jogging
13.410045470271445,3.5048941147503965,7.298388942969374,1.2185575814228076,jogging
13.586560153703633,3.521752463082382,7.252197169058248,1.2273804993352888,jogging
13.678970297931121,3.495043190875188,7.162034188284848,1.2509569908824067,jogging
13.671372879867679,3.5128337497771485,7.17247359545325,1.2532555946385195,jogging
13.67650706362595,3.5534107655064067,7.1764165435005065,1.247876228809121,jogging
13.46834440404595,3.535541341654266,7.067492063066066,1.2368268738986192,jogging
13.644143927078167,3.5024473823274476,7.087144305224797,1.220679295149907,jogging
13.627940416944188,3.5435375329140624,7.087536238822607,1.2013405916564173,jogging
13.599068030115337,3.5748561766768288,7.05105240014048,1.244562932562436,jogging
13.634598518601353,3.5639946892107033,7.096379155879922,1.2347542346318907,jogging
13.626230776109605,3.5145114128378037,7.091733916573099,1.2415436356800862,jogging
13.70248396827295,3.49477563378435,7.042487870568527,1.2707660860389463,jogging
13.718151635451372,3.514232004625607,7.026420470385878,1.2395211636340464,jogging
13.668288126374836,3.5143659987965936,7.085006174774339,1.2394235536254223,jogging
13.76968947919739,3.485001177229146,6.998370232565066,1.2279747725356511,jogging
13.967449416013118,3.50630461681787,6.873473666455758,1.2587544960747075,jogging
14.154452819670004,3.482245222588565,6.803454366390731,1.2559397649697404,jogging
14.249643005012457,3.511524703582588,6.816264664837801,1.2619732856291304,jogging
14.191656686299686,3.517463107486038,6.831261757371084,1.2600613747099167,jogging
13.742518579895163,3.4965535331661717,6.6067280405007,1.2526478916009653,jogging
13.514211132596724,3.47852633756595,6.612828927173322,1.2681692033079552,jogging
13.623240199390974,3.441181619182993,6.483062456521193,1.2584240540383158,jogging
13.461379546971614,3.4326671235385637,6.502316076772048,1.2552081638985297,jogging
13.348559530273787,3.4159098800571215,6.572287589297654,1.2380949566261843,jogging
13.188886654503303,3.404771556777755,6.583450117647424,1.228357101129845,jogging
12.996719150661365,3.391414517973752,6.429581528671826,1.2234607587391844,jogging
12.891278025105992,3.3203421731154936,6.416093666497765,1.2388388607249445,jogging
13.16418815201435,3.3737393036381667,6.847195780231716,1.2451211785978924,jogging
13.41511735558726,3.3937216137493564,7.0513442852888355,1.2244791543717244,jogging
13.40932821872428,3.423270911539784,7.051745011996346,1.205679647453394,jogging
13.363840199372028,3.4546838060384206,7.0577185909581255,1.2069825309503004,jogging
13.577647498081474,3.4704378167953744,7.058662427419923,1.2129358438716462,jogging
13.77229563740054,3.4473872528603082,7.084416303841443,1.2011122231661906,jogging
13.76137010415997,3.4886653105542007,7.074192803120137,1.1875136219337996,jogging
13.764478286979315,3.510543843320115,7.077697009778748,1.185582527919398,jogging
13.767176719869097,3.5003470956367626,7.079973449448101,1.175964878915088,jogging
13.894372440737774,3.4894680182048776,7.0213030166166295,1.178704075473331,jogging
13.998303607553598,3.4840848114141223,6.908417353749945,1.1827221244003474,jogging
14.021270301202527,3.5071928569513497,6.889399289627054,1.1489124241028972,jogging
14.080806730577878,3.5117347530063983,6.842919109735317,1.1419539753318029,jogging
14.0652992237145,3.468571309623288,6.856860710529078,1.2057076707810088,jogging
14.024978724924463,3.4078811018096817,6.906344426036377,1.240964265340315,jogging
14.045812516437348,3.363424081907961,6.875359615493142,1.2475719878776739,jogging
13.774373550765809,3.3707871926885646,6.8501054589630925,1.238610363177734,jogging
13.528389196805044,3.3777599490749797,6.790182221557933,1.2391425744448088,jogging
13.253266798602397,3.3652349336188156,6.699162001200282,1.2327473539875677,jogging
13.228952848961027,3.3636666847399384,6.66954879679805,1.232137271045439,jogging
13.539571406924725,3.4325708870588323,6.547470982595422,1.2722355351630807,jogging
13.62329431196686,3.4068773069433558,6.465429338585809,1.2620240087593049,jogging
13.782386417179104,3.401464445108862,6.528352712860031,1.2609567057322897,jogging
13.808173835113145,3.426587850545663,6.554795384562241,1.2663483759792262,jogging
13.666897199708405,3.4203337207594235,6.489491083410101,1.260524914791696,jogging
13.56427819655189,3.3985491294808594,6.5252886052088535,1.2624583375432359,jogging
13.305035828156473,3.3757992812658855,6.564420741608508,1.274994995388741,jogging
13.202146162915335,3.347753494761855,6.667841145620658,1.3042930193798745,jogging
13.237009749078172,3.301980112386777,6.627207820445552,1.336689608867809,jogging
13.287220830483957,3.2918806157079543,6.601827074611066,1.3403647735530384,jogging
13.103424573910049,3.3400916240815635,6.6128845973440775,1.330215393317821,jogging
12.85105566865908,3.3458605277296747,6.588102578458488,1.3370573835113773,jogging
12.591414451644596,3.3363234781841067,6.601047558540779,1.3274437658165876,jogging
12.609461067259003,3.3152203002568355,6.617554231814831,1.320467100640551,jogging
12.730108552989545,3.315068843185186,6.75896902377353,1.3203134591743306,jogging
12.850845532236605,3.3667646266015825,6.762627202160102,1.313374809138063,jogging
13.089095113236509,3.3472307432010657,6.68383125738508,1.309555544486273,jogging
13.22997792162946,3.372377684054259,6.899659289850104,1.3470262582201202,jogging
13.416564690602916,3.388244068385179,6.989093444040868,1.357261661213728,jogging
13.545137436385412,3.3660222261135067,7.170655167961173,1.3722104215588888,jogging
13.447320509179264,3.3715157033249015,7.217594375680033,1.3761352515111582,jogging
13.458465912191157,3.371701813755144,7.2308033063302934,1.3765166478052095,jogging
13.52364236442934,3.344119136104529,7.339689731896968,1.3729514712905073,jogging
13.417224594977233,3.350140096059166,7.3301927868589924,1.3673194531554422,jogging
13.342727689909962,3.4095646113862164,7.373027042231825,1.3434460927580396,jogging
13.557597187496974,3.437031949428145,7.371929576689753,1.3326336810203616,jogging
13.700164510996057,3.425779450315008,7.265875231355358,1.3423388912242402,jogging
13.722879168592863,3.422146564668108,7.258727148958789,1.3435108261005513,jogging
13.602898565461041,3.364038215485887,7.289099818699923,1.3086809192182642,jogging
13.454828650062929,3.362343856901449,7.306557380949993,1.3093209054252646,jogging
13.248501194760244,3.3463219635415142,7.35068240006902,1.2994981899969418,jogging
13.125769574541145,3.332581747899924,7.452706471634117,1.3044056512863955,jogging
13.108530361020378,3.3076086158995093,7.475300393221253,1.3185751824895164,jogging
13.054262326252024,3.314219769740355,7.533923920553679,1.3122875490454267,jogging
12.99033914650765,3.3148932583379023,7.58376597848091,1.3119666563214651,jogging
12.992932103651361,3.3029224342121055,7.582056352749818,1.312074764022428,jogging
13.223534394941018,3.2921583652287567,7.575232552097037,1.3073552778008688,jogging
13.431398450105979,3.301918689626277,7.600630699789731,1.3159137884130114,jogging
13.376100320469908,3.312690558952207,7.618980163381858,1.3196952884242668,jogging
13.534790769438871,3.3281432627755168,7.658609840005483,1.2972626471858733,jogging
13.353409191036606,3.31756895429464,7.349086002247663,1.2853479354820383,jogging
13.094623322238128,3.3374252148038566,7.153382429613275,1.2849743989713553,jogging
13.069027752028243,3.329376079018237,7.157314601669042,1.2853059938186508,jogging
13.055148667818166,3.3007064018914245,7.161934018048374,1.2795770165299103,jogging
12.79520492494373,3.2446054449300505,7.191177901690818,1.3040388350253878,jogging
12.554525873501255,3.215766473468901,7.172585004294325,1.3196214847143826,jogging
12.29126243276505,3.1733334770282844,7.182023304212809,1.3245841892726031,jogging
12.011132329280265,3.161043011057097,7.131978633063524,1.3197939310718918,jogging
11.734785630038354,3.1652964069695004,7.145324933564312,1.3239052314736892,jogging
11.568267754426586,3.2032956695254096,7.197629142636623,1.3474550827742626,jogging
11.677001060638672,3.2424227727321737,7.2148107675231286,1.3588750068444202,jogging
11.974572277331154,3.2785196976978157,7.461657571335265,1.366968633993111,jogging
12.03513550584125,3.324603754421188,7.46400089810158,1.3660179595091508,jogging
12.44727186011472,3.39150610709057,7.871030504926527,1.321734994761426,jogging
12.701382236020736,3.457819285436932,7.852898023282787,1.29495229020092,jogging
12.86983863065418,3.5099224918452494,7.7813564537076845,1.292786994955428,jogging
13.065873588924122,3.553308374215274,7.7641713369757,1.2875745811430597,jogging
13.220346872162745,3.5765625545449735,7.752710266292414,1.3021339869069488,jogging
13.430452077637737,3.591043370993531,7.762089322214203,1.3074327019563434,jogging
13.46752935513607,3.594542021794344,7.801712475570605,1.308259361001015,jogging
13.408171868948168,3.5671466904297082,7.764441874261341,1.2701965561587092,jogging
13.485948618776353,3.5890387514621898,7.750441149527166,1.2741748822646597,jogging
13.392298171749426,3.580027539867513,7.692264489280121,1.2767490004331032,jogging
13.298403197266458,3.530093885717579,7.629579400875308,1.3005467286716155,jogging
13.279869757795144,3.478262451824563,7.632812118390245,1.3260754482472674,jogging
13.351033462558911,3.46190584563856,7.605599391639774,1.3422198431806052,jogging
13.433182373931787,3.4603225725431113,7.5377009407033455,1.3439917024247188,jogging
13.45905083607907,3.467725815587592,7.506221794689952,1.3325474746071542,jogging
13.469297524234076,3.4836777804404053,7.497153545316785,1.3086293549368593,jogging
13.409128330369507,3.4837420410353372,7.527743761881693,1.308581480300077,jogging
13.458868209031795,3.457249814128163,7.49690346783475,1.3042022781861833,jogging
13.685639808005808,3.412852763431945,7.475251017438347,1.2928926610092895,jogging
13.976485607657553,3.4238185382060236,7.455675090632135,1.303944125854242,jogging
13.81972535298993,3.4472142568620305,7.443338750014853,1.3110430128048143,jogging
13.75309413171274,3.456126012903805,7.3682719359336595,1.3209685867257066,jogging
13.770301447922428,3.4632080434559214,7.376142338853113,1.3288147084006574,jogging
13.701169007175832,3.468266881705921,7.3565825064110095,1.3277232661722542,jogging
13.467130551951392,3.4217704245821565,7.124321680928066,1.2830736817837465,jogging
13.212554618976675,3.4022999148660156,7.078711798750062,1.2719107264342175,jogging
12.794388903969018,3.4135899729863763,6.972329441777113,1.2605260418926119,jogging
12.79241611920148,3.3632346566066427,6.973954231595623,1.275762626488445,jogging
12.512695576520775,3.336404291306183,6.9214211702924855,1.232048348890321,jogging
12.261393859075717,3.3562002062202385,6.6362946985086895,1.2313362809403963,jogging
12.374150872947402,3.3820704627441613,6.670146509309213,1.2240263163025855,jogging
12.458193591397544,3.385956766941256,6.632532612045369,1.2283071616321324,jogging
12.26437740635086,3.4085682625611424,6.583173480103716,1.2466105023533327,jogging
12.420941259477045,3.4812861985242036,6.696723279030527,1.2854877025158569,jogging
12.552342290308474,3.4919105603876894,6.7662737047123995,1.283120900229383,jogging
12.79051886155069,3.5021422872174357,6.860517064225642,1.2771633693585418,jogging
13.016559816324548,3.500771402692618,6.929494268141852,1.277940962953783,jogging
12.972138731300086,3.533507949412992,6.985248680153903,1.3067761213290352,jogging
13.33572141187026,3.567778686712457,7.042574212943487,1.305194256506607,jogging
13.475789500885433,3.6059641931749495,6.914395073967505,1.2870895636968633,jogging
13.558060730294576,3.6153360357918696,6.822132693169728,1.2792651490786653,jogging
13.642763762274361,3.6340116130530644,6.749127784190711,1.2740746294517684,jogging
13.60827774688865,3.6473378307639703,6.782718903285104,1.2709019253292613,jogging
13.492823516136477,3.6216714847138336,6.735097217053777,1.2880658871922712,jogging
13.265258613783953,3.6034802377853747,6.725476280291277,1.2798247227979482,jogging
13.22591837680096,3.590074697061866,6.755860600163073,1.2788383074648046,jogging
13.232845852455803,3.6138188561367786,6.763139326033085,1.2600377246863754,jogging
13.123470861498731,3.6342158576607138,6.692446527352275,1.2832714586501184,jogging
13.221064818376611,3.6088903340376004,6.702641493486999,1.2927548735196834,jogging
13.330607461884426,3.6099451257445088,6.722634495386382,1.2923151858516344,jogging
13.361403191072823,3.6270850402033137,6.71273531481846,1.2870909570565152,jogging
13.594527489579693,3.684679689696527,6.637131028096731,1.2460893318073238,jogging
13.829798880676574,3.7289662791793887,6.614237878679216,1.2201581060315196,jogging
14.067498306470968,3.7874773370898476,6.521953741100707,1.2087902388260379,jogging
14.252107082799585,3.7720686377507637,6.4193690699541275,1.2205652434568701,jogging
14.320444707710527,3.74017815870782,6.32285117601093,1.224331644386968,jogging
14.328262902658366,3.682344864327202,6.310862569221719,1.238150923373443,jogging
14.23844959128726,3.649460835482004,6.324430887110586,1.234448555381022,jogging
14.228731657083886,3.6506743222127858,6.305479406826802,1.2354658652800417,jogging
14.05314240343525,3.6373276997015163,6.451329555220629,1.2288421952601194,jogging
13.673234727624163,3.5761514402288133,6.030233723674702,1.2760474209771282,jogging
13.495514204553599,3.534473136184633,6.008957665440958,1.273432429383696,jogging
13.407974538327952,3.513048519003329,6.031619169234673,1.2594470230411694,jogging
13.206459907572233,3.509206682598055,6.071085206724804,1.2562344811306354,jogging
13.022228295428883,3.4978020932360234,6.1146154168635425,1.2450397393989467,jogging
12.87522774247046,3.4846434195683265,6.051395330228834,1.2385793303413306,jogging
12.955222898636997,3.5216481566405102,6.212665600048762,1.2858898477787521,jogging
13.052999115895508,3.4993442399500716,6.31372184268119,1.2794453989451713,jogging
12.986053452385583,3.484370391589097,6.320546230833384,1.2732866564841394,jogging
12.924549257883301,3.5085406625189335,6.314454031668589,1.276670634754681,jogging
12.995656268880687,3.511502017041459,6.368457233208475,1.2720735508235166,jogging
13.03582318783305,3.5627919093813682,6.365879102517567,1.243691658512022,jogging
13.204590760527118,3.61729687130096,6.4835521621605965,1.2308127866309941,jogging
13.388915179223085,3.655114074894825,6.535409701217225,1.2125131703490875,jogging
13.65674599655737,3.6520822136272817,6.518209412586458,1.21782052666766,jogging
13.768529862262609,3.6541315723102215,6.462639937052497,1.2150956458605804,jogging
13.821892064519178,3.6539001712630945,6.426376029149705,1.215314676392125,jogging
13.80792560088876,3.650297873608914,6.434988678058181,1.2178862363643257,jogging
13.597188099497536,3.6444327540580015,6.446900158172493,1.224559005612809,jogging
13.285532029753826,3.5810237692616194,6.482434277798041,1.2481065518876397,jogging
13.192176069524034,3.5334798493642987,6.571940034010351,1.2651116441482695,jogging
12.897209354529865,3.4982152734295178,6.650590142820472,1.2479652766571905,jogging
12.69880478396569,3.465614393565155,6.683333634937413,1.2300726151829764,jogging
12.798370578062817,3.454827832667074,6.742429466976352,1.2340376266554003,jogging
12.798405146770595,3.5009391572408135,6.7424343433172576,1.2784200710117655,jogging
12.891246009038095,3.475066504596565,6.699824152608426,1.2925859471431325,jogging
13.184561575836373,3.4762482779596033,6.612012287920334,1.291698444701333,jogging
13.249632123757973,3.505541816397333,6.569817513897653,1.2660890228419528,jogging
13.312012249736695,3.4668133726432555,6.514095875769291,1.2679277584570148,jogging
13.196249360699001,3.4296010345282677,6.588096527644928,1.287403877441718,jogging
12.981242069551588,3.3931452361286505,6.6479092580745105,1.3072625692852142,jogging
12.952849631747688,3.342636925303409,6.655840756982546,1.3084940889920889,jogging
12.898388106720374,3.3286041665525397,6.70743483702667,1.2942530338328628,jogging
12.58701129061736,3.3012981283699507,6.718044585258765,1.247648325311334,jogging
12.515670545530709,3.3224257243584208,6.661523782706164,1.2618125659527484,jogging
12.520477558998483,3.359943689563144,6.6688360413712555,1.2866324088993115,jogging
12.62102599121114,3.365135500017085,6.850817081984533,1.2847299883613343,jogging
12.86344644974185,3.3481459777418494,6.76032798391762,1.261089103618313,jogging
12.778551768353744,3.347334582443559,6.636127872181454,1.2603512832676937,jogging
12.970796365720632,3.3452790832913712,6.754265373869445,1.2591929273971125,jogging
13.01161002106286,3.316694944371187,6.733179335589521,1.2898735244559918,jogging
12.984665870278027,3.3292586930957326,6.7472244255988505,1.2984558880816244,jogging
13.216891307728718,3.3528044585540866,6.742630619441207,1.3183028983497624,jogging
13.277729986098699,3.3808845304387387,6.755725027796933,1.3072752044868603,jogging
13.435635611146724,3.3833764519610776,6.713923409823323,1.3079253035513931,jogging
13.559952761504526,3.3715222068294293,6.65984097660991,1.3119462508962407,jogging
