-9.272744,0.641646,2.530671,0.042234,0.031442,0.026646
-9.344570,0.486022,2.607285,0.052226,0.012124,0.019851
-9.404425,0.397437,2.554613,0.035839,0.004529,0.013323
-9.392454,0.390254,2.367865,0.024248,0.005196,0.013722
-9.289503,0.512359,2.274491,0.033441,0.000532,0.008926
-9.368512,0.344765,2.415749,-0.017453,0.007194,0.022116
-9.390059,0.428562,2.458845,-0.018918,-0.003064,0.026246
-9.311051,0.466869,2.595314,0.015588,0.009725,0.025047
-9.303868,0.397437,2.568978,0.031842,-0.003464,0.025580
-9.346964,0.237025,2.525882,0.029977,-0.014522,0.035173
-9.433155,0.098162,2.626439,0.023048,-0.021050,0.023315
-9.411607,0.205901,2.602497,-0.000532,0.000133,0.019318
-9.356541,0.332794,2.547430,-0.005329,-0.005728,0.022649
-9.382877,0.409408,2.559401,-0.008526,-0.004663,0.025846
-9.442732,0.483628,2.607285,0.001332,-0.010525,0.031042
-9.409213,0.457292,2.609679,0.007460,-0.003064,0.029044
-9.378088,0.454898,2.662352,0.012923,-0.001998,0.027445
-9.342175,0.447715,2.628833,0.023581,-0.003330,0.027845
-9.313445,0.349553,2.650381,0.029177,-0.002131,0.026246
-9.397242,0.390254,2.693476,0.023048,-0.003730,0.024647
-9.318233,0.426167,2.631227,0.022516,0.004663,0.016920
-9.349358,0.438138,2.650381,0.022649,-0.008660,0.025313
-9.363723,0.435744,2.655169,0.027845,-0.009059,0.027845
-9.421184,0.421379,2.650381,0.021183,0.003197,0.029577
-9.325416,0.421379,2.626439,0.010791,0.007993,0.026379
-9.342175,0.371101,2.698265,0.003197,0.004796,0.027845
-9.313445,0.407014,2.731784,0.005595,0.005995,0.022516
-9.375694,0.428562,2.719813,0.009326,0.005728,0.019052
-9.454703,0.481234,2.779668,0.011724,0.000532,0.019584
-9.437943,0.512359,2.741360,0.016787,0.018519,0.014388
-9.373300,0.581791,2.681505,0.020650,0.037171,0.011324
-9.366117,0.584185,2.698265,0.033174,0.029843,0.017053
-9.459491,0.632069,2.760514,0.047430,0.043966,0.012124
-9.342175,0.620098,2.671929,0.054225,0.048762,0.004130
-9.315839,0.536301,2.695871,0.052359,0.046897,-0.001065
-9.277532,0.469263,2.681505,0.048229,0.042900,-0.009992
-9.162610,0.471657,2.762908,0.044365,0.036505,-0.011191
-9.220071,0.397437,2.659958,0.030376,0.022249,-0.019185
-9.028535,0.478840,2.762908,0.020650,0.013722,-0.025313
-9.035718,0.426167,2.688688,0.041701,-0.029310,-0.023182
-9.200917,0.179565,2.806004,0.032241,-0.065016,-0.018918
-9.442732,0.014365,2.870647,-0.001598,-0.069679,-0.025447
-9.519346,0.114921,2.659958,-0.055157,-0.048229,-0.030776
-9.469068,0.265756,2.530671,-0.094061,-0.031042,-0.019185
-9.488222,0.450109,2.348711,-0.095393,-0.028911,-0.018385
-9.581596,0.481234,2.279279,-0.080071,-0.006528,-0.009592
-9.595961,0.466869,2.389413,-0.055557,0.011457,-0.020784
-9.615114,0.383072,2.489969,-0.033574,0.027578,-0.027445
-9.516952,0.330399,2.513911,-0.047297,0.055024,-0.024381
-9.100361,0.440533,2.525882,-0.020650,0.053425,-0.034240
-9.191341,0.325611,2.576160,0.009059,0.011191,-0.022116
-9.330204,-0.033519,2.734178,-0.000532,0.011591,-0.005728
-9.457097,-0.208296,2.813186,-0.033307,0.007061,-0.016787
-9.440338,-0.114922,2.676717,-0.103387,0.037837,-0.022649
-9.124303,0.404620,2.513911,-0.104852,0.051160,-0.019984
-9.241619,0.488417,2.236184,-0.058222,-0.000799,-0.001865
-9.378088,0.217872,2.451662,-0.004396,-0.027045,0.004529
-9.466674,-0.268151,2.628833,0.034640,-0.047163,-0.017719
-9.720459,-0.316035,2.674323,-0.025047,-0.000399,-0.009859
-9.351752,0.011971,2.662352,-0.052493,0.056623,-0.013989
-9.196129,0.246602,2.650381,-0.034773,0.021849,-0.009725
-9.064448,0.234631,2.789244,0.030243,-0.020384,0.017586
-9.255984,-0.313641,2.954444,0.025980,-0.059687,0.022116
-9.500193,-0.481235,2.849099,-0.092862,-0.013189,0.018385
-9.552865,-0.943316,2.442085,-0.277520,0.063151,0.043033
-10.012552,-1.122881,2.109291,-0.530526,0.082203,0.067681
-10.187329,-0.644041,1.625662,-0.682277,0.213836,0.016920
-9.021352,0.474051,2.293645,-0.558505,0.161342,0.013456
-9.244013,0.790086,2.844311,-0.377044,0.023315,0.064217
-9.418790,0.636857,3.088520,-0.347333,0.123505,0.108450
-9.097967,0.541089,2.647987,-0.375045,0.135629,0.081137
-9.397242,0.375889,2.238578,-0.307897,0.097791,0.029444
-8.908825,-0.191537,2.516305,-0.158944,0.048496,0.012656
-8.968680,-0.246603,2.990357,0.021183,-0.028111,0.015454
-9.150639,0.050278,2.992752,0.102588,-0.027445,0.037304
-9.430761,0.541089,2.530671,0.066482,0.011058,0.032108
-9.270349,1.096544,2.037465,0.108450,0.007194,0.015055
-9.507375,1.055842,1.759738,0.251407,-0.031176,0.044898
-9.497798,0.179565,2.248155,0.391300,-0.014522,0.065283
-9.715671,-1.130064,2.494758,0.308030,-0.093661,-0.012523
-10.031705,-0.603339,2.439691,0.243546,0.048362,-0.046364
-9.255984,0.021547,2.454056,0.216900,0.019052,-0.000266
-9.548077,0.404620,2.394201,0.236352,0.015987,0.028511
-9.090784,0.265756,2.365471,0.244346,0.013856,0.028777
-9.282320,-0.079009,2.444479,0.223295,-0.094460,0.026646
-9.799468,-0.251392,2.303221,0.175731,-0.002531,0.008260
-9.282320,-0.335189,2.164358,0.110581,0.032508,-0.007460
-9.315839,-0.270545,2.121262,0.072078,0.021983,-0.001065
-9.361329,0.038307,2.173935,0.057022,0.049428,-0.007727
-9.251196,0.296881,2.461239,0.079938,0.031575,0.001732
-9.428367,0.351947,2.743755,0.120307,0.029843,0.011457
-9.210494,0.328005,2.841917,0.165206,-0.001465,0.008260
-9.564836,0.150834,2.841917,0.194384,-0.069280,0.027045
-9.722853,-0.119711,2.528276,0.131365,0.004396,0.039836
-9.375694,0.033518,2.281674,0.031176,0.019851,0.010791
-9.572019,0.141257,2.243366,0.033707,0.024381,0.021050
-9.457097,0.213083,2.193088,0.096192,0.032774,0.011591
-9.500193,0.311246,2.281674,0.158545,0.013456,0.013456
-9.380483,0.304063,2.267308,0.183725,0.042101,0.013989
-9.088390,0.205901,2.212242,0.192252,0.021316,0.016387
-9.416396,-0.052673,2.296039,0.160277,-0.002664,0.041301
-9.569625,-0.323218,2.446874,0.074742,0.020784,0.046897
-9.459491,-0.407015,2.458845,-0.003064,0.018918,0.025580
-9.351752,-0.098163,2.430114,-0.053825,0.021183,0.034240
-9.421184,0.079008,2.243366,-0.074875,0.011990,0.045565
-9.607932,0.220266,2.116474,-0.069679,0.019052,0.045964
-9.864111,0.311246,2.008735,-0.062485,0.069946,0.027578
-9.624691,0.316034,2.056619,-0.044765,0.084335,0.013989
-9.636662,0.335188,2.233790,-0.009859,0.096326,0.009592
-9.495404,0.718260,2.398990,0.061419,0.118709,-0.009059
-9.071631,1.022324,2.159569,0.148153,0.120973,-0.014255
-9.155428,0.679953,2.331952,0.198647,0.081670,0.000133
-9.251196,0.220266,2.530671,0.186656,0.031842,-0.000666
-9.363723,-0.136470,2.650381,0.164007,0.018252,-0.012257
-9.363723,-0.304064,2.705447,0.062885,0.039836,-0.021316
-9.272744,-0.239421,2.652775,-0.029843,0.055024,-0.024914
-9.272744,-0.038308,2.566584,-0.120307,0.035705,-0.021583
-9.358935,0.256179,2.466027,-0.136961,0.018652,-0.034773
-9.476251,0.562637,2.312798,-0.095260,0.013856,-0.047696
-9.552865,0.720654,2.161964,-0.065016,0.017053,-0.046764
-9.318233,0.943315,1.917755,-0.027312,0.065949,-0.062352
-9.260773,0.761356,1.968033,0.026779,0.011058,-0.045565
-9.421184,0.313640,2.267308,0.055290,0.015987,-0.030509
-9.464280,-0.210690,2.434903,0.053558,-0.001332,-0.050627
-9.452309,-0.519542,2.537853,-0.002398,-0.002664,-0.068081
-9.411607,-0.184354,2.516305,-0.095393,0.037571,-0.087666
-9.244013,0.375889,2.176329,-0.109649,0.012923,-0.096192
-9.366117,0.495599,2.138022,-0.086333,-0.021450,-0.101655
-9.394848,0.402225,2.130839,-0.039169,-0.041701,-0.115378
-9.387665,0.260967,2.051830,0.029577,-0.056490,-0.102055
-9.495404,0.011971,2.047042,0.044232,-0.032508,-0.085001
-9.196129,-0.169989,2.106897,0.047963,-0.051560,-0.110981
-9.394848,-0.452505,2.274491,-0.003064,-0.069946,-0.096992
-9.358935,-0.739809,2.372653,-0.126303,-0.064084,-0.100856
-9.188946,-0.632070,2.317587,-0.146421,-0.085667,-0.083802
-9.471462,-0.550667,2.305616,-0.200646,-0.107784,-0.072877
-9.210494,-0.442928,2.276885,-0.210638,-0.073676,-0.070212
-9.265561,-0.373496,2.226607,-0.185191,-0.139493,-0.053825
-9.564836,-0.541090,2.444479,-0.233687,-0.098591,-0.032108
-9.155428,-0.754174,2.319981,-0.223561,-0.116977,-0.037437
-9.387665,-0.940922,2.434903,-0.221030,-0.127901,-0.007727
-9.349358,-1.003171,2.600103,-0.222362,-0.122439,-0.003597
-9.536106,-1.000777,2.624045,-0.218632,-0.141891,-0.004796
-9.636662,-0.924162,2.461239,-0.252206,-0.090996,-0.013056
-9.399636,-0.746991,2.351106,-0.227825,-0.080071,-0.021983
-9.698911,-0.548273,2.279279,-0.153349,-0.061419,0.001998
-9.516952,-0.490812,2.262520,-0.061153,-0.014788,0.001865
-9.428367,-0.629676,2.224213,0.017186,-0.045431,-0.007860
-9.653422,-0.761357,2.432508,0.047030,-0.026379,-0.002264
-9.294291,-0.763751,2.542642,0.098058,-0.008660,-0.009859
-9.488222,-0.768539,2.533065,0.139759,-0.035173,0.001732
-9.603143,-1.027113,2.456450,0.144156,-0.014388,0.004130
