-55,-61,-70,-62,-66,-72,-60,-51, 1.5, 1.5
-55,-61,-70,-62,-66,-72,-60,-51, 1.5, 1.5
-55,-61,-70,-62,-66,-72,-60,-51, 1.5, 1.5
-55,-61,-70,-67,-66,-72,-60,-51, 1.5, 1.5
-55,-61,-70,-67,-66,-72,-60,-51, 1.5, 1.5
-55,-61,-70,-67,-66,-72,-60,-51, 1.5, 1.5
-55,-61,-70,-67,-66,-72,-60,-51, 1.5, 1.5
-55,-61,-70,-67,-66,-72,-60,-51, 1.5, 1.5
-55,-61,-70,-67,-66,-72,-60,-51, 1.5, 1.5
-55,-61,-70,-67,-66,-72,-60,-51, 1.5, 1.5
-55,-61,-70,-67,-66,-72,-60,-51, 1.5, 1.5
-55,-61,-70,-67,-66,-72,-60,-51, 1.5, 1.5
-55,-61,-70,-67,-66,-72,-60,-51, 1.5, 1.5
-55,-61,-70,-67,-66,-72,-60,-51, 1.5, 1.5
-55,-61,-70,-67,-66,-72,-60,-51, 1.5, 1.5
-55,-61,-70,-67,-66,-72,-60,-51, 1.5, 1.5
-55,-61,-70,-67,-66,-72,-60,-51, 1.5, 1.5
-55,-61,-70,-67,-66,-72,-60,-51, 1.5, 1.5
-55,-61,-70,-67,-66,-72,-60,-51, 1.5, 1.5
-55,-61,-70,-67,-66,-72,-60,-51, 1.5, 1.5
-55,-61,-70,-67,-66,-72,-60,-51, 1.5, 1.5
-55,-61,-70,-67,-66,-72,-60,-51, 1.5, 1.5
-55,-61,-70,-67,-66,-72,-60,-51, 1.5, 1.5
-55,-61,-70,-67,-66,-72,-60,-51, 1.5, 1.5
-55,-61,-70,-67,-66,-72,-60,-51, 1.5, 1.5
-55,-61,-70,-67,-66,-72,-60,-51, 1.5, 1.5
-63,-64,-61,-57,-57,-58,-62,-50, 1.5, 1.5
-63,-64,-61,-57,-57,-58,-62,-50, 1.5, 1.5
-63,-64,-61,-57,-57,-58,-62,-50, 1.5, 1.5
-63,-64,-61,-57,-57,-58,-62,-50, 1.5, 1.5
-63,-64,-61,-57,-57,-58,-62,-50, 1.5, 1.5
-63,-64,-61,-57,-57,-58,-62,-50, 1.5, 1.5
-63,-64,-61,-57,-57,-58,-62,-50, 1.5, 1.5
-63,-64,-61,-57,-57,-58,-62,-50, 1.5, 1.5
-63,-64,-61,-57,-57,-58,-62,-50, 1.5, 1.5
-63,-64,-61,-57,-57,-58,-62,-50, 1.5, 1.5
-63,-64,-61,-57,-57,-58,-62,-50, 1.5, 1.5
-63,-64,-61,-57,-57,-58,-62,-50, 1.5, 1.5
-63,-64,-61,-57,-57,-58,-62,-50, 1.5, 1.5
-63,-64,-61,-57,-57,-58,-62,-50, 1.5, 1.5
-63,-64,-61,-57,-57,-58,-62,-50, 1.5, 1.5
-63,-64,-61,-57,-57,-58,-62,-50, 1.5, 1.5
-63,-64,-61,-57,-57,-58,-62,-50, 1.5, 1.5
-63,-64,-61,-57,-57,-58,-62,-50, 1.5, 1.5
-63,-64,-61,-57,-57,-58,-62,-50, 1.5, 1.5
-63,-64,-61,-57,-57,-58,-62,-50, 1.5, 1.5
-63,-64,-61,-57,-57,-58,-62,-50, 1.5, 1.5
-63,-64,-61,-57,-57,-58,-62,-50, 1.5, 1.5
-63,-64,-61,-57,-57,-58,-62,-50, 1.5, 1.5
-63,-64,-61,-57,-57,-58,-62,-50, 1.5, 1.5
-63,-64,-61,-57,-57,-58,-62,-50, 1.5, 1.5
-63,-64,-61,-57,-57,-58,-62,-50, 1.5, 1.5
-63,-64,-61,-57,-57,-58,-62,-50, 1.5, 1.5
-63,-64,-61,-57,-57,-58,-62,-50, 1.5, 1.5
-63,-64,-61,-57,-57,-60,-62,-50, 1.5, 1.5
-63,-64,-61,-57,-57,-60,-62,-50, 1.5, 1.5
-63,-64,-61,-57,-57,-60,-62,-50, 1.5, 1.5
-63,-64,-61,-57,-57,-60,-62,-50, 1.5, 1.5
-63,-64,-61,-57,-57,-60,-62,-50, 1.5, 1.5
-63,-64,-61,-57,-57,-60,-62,-50, 1.5, 1.5
